Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012V,2012Euro,2012COLI,2012Tricho.,2012Didym.,2012Botryo,2012Penic.,2012Pest.,2012Epico,2012Paraco.,2012#3 Dothiorella,2012Umbel.,2012Unknow,2012VC,2012Rating,CODE2011,2011V,2011Euro,2011COLI,2011Cont.,2011VC,2011Rating,CODE2010,2010V,2010Euro,2010COLI,2010Cont.,2010VC,2010Rating,CODE2009,2009V,2009Euro,2009COLI,2009Cont.,2009VC,2009Rating,Rating2008,CODE2007,"n/no/o,n/o",Living(1)Dead(0),VC07VC,V2007,Euro,COLI,Cont.,Rating07Canker,CODE2006,Living(1)Dead(0),VC06 VC,V2006,Euro,COLI,Cont.,Rating06,CODE2005,Living(1)Dead(0),TrtPlot,Tree05Trt,Canker05Trt,Status2005,VC05 VC,V2005,Euro,COLI,Cont.,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Status2004,Compat04 VC,04V,04 Euro,04 COLI,04 Cont.,Rating04Canker,Tree03Trt,Canker03Trt,Compat03 VC,Status2003,03V,03 Euro,03 COLI,03 Cont.,Rating03Canker,Compat02 VC,Status2002,02V,02 Euro,02 COLI,02 Cont.,02 Trich,RatingCanker,Compat01 VC,Status2001,01V,01 Euro,01 COLI,01 Cont,01 Tricho,RatingCanker,Compat2000 v-c,Status2000,00 V,00 Euro,00 COLI,00 Cont,00 Trich,RatingCanker,Compat.99 v-c,Status1999,99V1999,99 Euro,99 COLI,99 Cont,99 Trich,RatingCanker,Status1998,98V1998,98 Euro,98 COLI,98 Contam.,Rating98 Canker,Status1994,94 V,94 COLI1994,94 Cont.,Status1995,95 V,95 COLI1995,95 Cont.,Status1996,96 V1996,96 COLI,96 Cont.,96 Euro,1997Status,97 V1997,97 COLI,97 Euro,97 Cont.,NANA,NANA,,,NANA
2095,A3,8-May,Rhyme,1.5,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,1,7-May,Rhyme,6,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,0,3,3,8,0,0,4,4,0,0,3,1,12,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,2,3-May,Rhyme,9,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,0,3,10,9,0,0,3,4,,0,3,2,11,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,3,3-Sep,Rhyme,11,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,0,3,0,12,0,0,0,4,,0,0,2,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,4,3-Sep,Rhyme,12,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,,ns,,,,,,4,,0,3,2,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,5,3-Sep,Rhyme,9,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,0,3,3,12,0,0,0,2,,0,3,2,9,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,6,3-Sep,Rhyme,0.25,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,0,3,10,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,A1,4-Jun,Rhyme,0.5,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,3,,36,3,1,1,10,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2097,A2,9-Jun,Rhyme,,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2099,1,7-May,Rhyme,2,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,1,2,,,DEAD,,,,,,,36,0,,DEAD,,,,,,,0,0,1,1,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2099,2,3-May,Rhyme,6,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,1,2,,,DEAD,,,,,,,36,0,,DEAD,,,,,,,,0,3,1,11,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2099,A1,3-May,Rhyme,2,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,1,2,,,DEAD,,,,,,,36,0,0,DEAD,10,12,0,0,0,4,,0,10,3,11,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2099,A2,3-Sep,Rhyme,4,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,1,2,,,DEAD,,,,,,,36,0,0,DEAD,3,12,0,0,0,4,,0,3,3,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2099,B1,10-Jun,Rhyme,4.5,9,0,3,0,,,,,,,,,,,,,,,,,NS,,,,,,,36,10,0,0,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2099,C1,10-Jun,Rhyme,2.5,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,36,9,0,0,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2100,1,3-Sep,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,2,,DEAD,,,,,,,,,,,,,,,,3,1,12,0,0,0,0,4,3,3,11,0,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2100,2,1-May,Rhyme,5,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,2,,DEAD,,,,,,,,,,,,,,,,3,1,12,0,0,0,0,4,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2100,3,1-May,Rhyme,10,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,2,,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,1,3-May,Rhyme,3,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,8,2,0,2,3,3,,34,1,1,,0,0,0,12,3,34,1,1,9,0,0,3,4,34,1,2,2,2,1,,0,2,0,10,4,34,2,,ns,,,,,,4,2,2,1,1,1,0,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,2,3-May,Rhyme,10,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,34,1,3,7,0,0,5,1,34,1,2,2,2,1,,3,0,0,9,4,35,2,,ns,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,3,4-Jun,Rhyme,14,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,34,1,2,,,ns,,,,,,,35,2,,ns,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,4,4-Jun,Rhyme,16,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,N,1,,,,,,,34,1,2,,,ns,,,,,,,35,2,,ns,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,5,4-Jun,Rhyme,2,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,34,1,1,,,,,,3,34,1,,,,,,4,35,1,2,2,2,1,,10,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,A1,5-May,Rhyme,1,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,8,0,2,1,3,,36,3,1,1,6,0,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,A2,9-Jun,Rhyme,,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,B1,8-May,Rhyme,4,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,8,0,0,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,B2,9-Jun,Rhyme,0.5,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,C1,9-Jun,Rhyme,0.25,9,0,3,0,,,,,,,,,,,,,,,,,36,4,5,0,3,3,4,,,,,,,2,36,7,4,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,C2,10-Jun,Rhyme,3,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2102,C3,10-Jun,Rhyme,0.25,9,0,3,0,,,,,,,,,,,,,,,,,34,9,0,0,3,3,4,36,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,1,7-May,Rhyme,2,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,,,,,,,,34,1,1,3,3,2,0,7,1,34,1,3,1,0,0,11,2,34,1,2,2,2,1,3,5,5,0,2,4,34,2,2,1,0,12,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,2,4-Jun,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,,,,,,,,34,1,1,,,,,,1,34,1,3,1,2,0,9,1,34,1,2,2,2,1,,10,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,3,5-May,Rhyme,10,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,34,1,1,3,3,9,0,0,1,NS,1,,,,,,,34,1,2,2,2,1,,10,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,4,5-May,Rhyme,,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,,,,,,,,34,1,1,3,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,5,8-May,Rhyme,6,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,6,10-Jun,Rhyme,4.5,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,7,10-Jun,Rhyme,5,9,2,3,0,,,,,,,,,,,,,,,,,NS,,,,,,,35,,,,,,4,35,8,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,B1,9-Jun,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,10,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,B2,9-Jun,Rhyme,1,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,8,0,0,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2103,C1,11-Jun,Rhyme,5,9,2,3,0,,,,,,,,,,,,,,,,,34,5,0,0,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2107,3,10-Jun,Rhyme,7,9,2,3,0,,,,,,,,,,,,,,,,3,34,3,3,0,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2107,4,10-Jun,Rhyme,12,9,2,3,0,,,,,,,,,,,,,,,,,34,3,3,0,6,3,2,34,12,0,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2107,A1,5-May,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,8,0,0,4,3,2,,36,3,1,3,3,0,0,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2107,B1,11-Jun,Rhyme,2,9,2,3,0,,,,,,,,,,,,,,,,,34,7,0,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,2,3-Sep,Rhyme,0.5,9,2,3,0,,,,,,,,,,,,,,,,2,34,0,7,0,5,,2,,,,,,,2,ns,,,,,,,,34,1,1,,2,4,0,6,1,34,1,1,9,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,3,6-May,Rhyme,3,9,2,3,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,ns,,,,,,,,35,2,1,1,8,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,A1,8-May,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,B1,8-May,Rhyme,8,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,C1,9-Jun,Rhyme,0.5,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,1,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,C2,9-Jun,Rhyme,4,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,12,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2108,D1,8-May,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3,9,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2109,1,7-May,Rhyme,3,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,36,1,2,,,ns,,,,,,,36,0,0,3,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2115,1,4-Jun,Rhyme,0.25,9,0,3,0,,,,,,,,,,,,,,,,,36,3,0,0,9,1,3,,,,,,,,36,9,0,0,3,1,4,,,,1,,,,,,,,1,,,,,,,36,1,2,,,,,,,,,,36,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2115,2,8-May,Rhyme,8,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6,0,0,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2115,3,10-Jun,Rhyme,5.5,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,1,4-Jun,Rhyme,1,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,1,2,2,2,1,,12,0,0,0,4,36,2,2,1,0,8,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,2,4-Jun,Rhyme,5,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,34,0,1,2,3,0,7,,35,1,2,2,2,1,,6,0,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,3,5-May,Rhyme,10,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,34,0,3,6,3,0,3,,35,1,2,2,2,1,,10,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,A1,5-May,Rhyme,1,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,36,3,1,3,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,A2,10-Jun,Rhyme,0.25,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,B1,7-May,Rhyme,1,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,36,3,1,1,11,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,C1,7-May,Rhyme,1.5,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,36,3,1,3,12,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,D1,8-May,Rhyme,1,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,E1,8-May,Rhyme,4,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2116,G,,Rhyme,,9,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
2117,1,7-May,Rhyme,1,9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,36,0,2,,,DEAD,,,,,,,36,0,0,DEAD,3,12,0,0,0,4,0,0,3,1,8,0,0,4,4,3,3,12,0,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
